;;
False;Projektkommunikation: forskning och reflektion;AI3205
False;Projektledning och BIM inom samhällsbyggandet;AI1802
False;Projektutveckling och arkitektoniska koncept;AI2808
False;A Geo IT Project;AG2424
False;Aktörs-nätverksteori som forskningsmetodik i kulturgeografi och planeringsforskning;AG3003
False;Algoritmer och beräkningsmetoder inom GIS;AG3102
False;Applied Analysis and International Planning;AG2119
False;Avancerad fjärranalys;AG2416
False;Avancerad transportmodellering;AH2304
False;Avancerad urbanism studio- stadens urbana rum;AG2187
False;Avancerad webbpublicering av kartor;AG1313
False;Avancerade transportmodeller;AH2204
False;Avancerade transportmodeller;AH221V
False;Beslutsteori och Beslutsanalys;AG3006
False;City Networks in Regional Contexts;AG2116
False;Compositions in Urban Design;AG2131
False;Contemporary Trends in Urban Planning and Design;AG2115
False;Det förflutna i framtidens stad;AG1105
False;Digital bildbehandling och tillämpningar;AG2413
False;Digital fotogrammetri;AG2423
False;Ekonomisk geografi;AG1102
False;Etnografiska studier av rum och plats;AG3171
False;Ett GIS-projekt;AG2421
False;Europeisk rumslig planering: urban utveckling i Stockholm;AG2164
False;Europeiska planeringssystem;AG2161
False;Examensarbete inom geoinformatik, avancerad nivå;AG242X
False;Examensarbete inom geoinformatik, avancerad nivå;AG243X
False;Examensarbete inom regional planering, avancerad nivå;AG210X
False;Examensarbete inom samhällsbyggnad, grundnivå;AG110X
False;Examensarbete inom samhällsbyggnad, grundnivå;AG111X
False;Examensarbete inom samhällsbyggnad, grundnivå;AG132X
False;Examensarbete inom samhällsbyggnad, grundnivå;AG134X
False;Examensarbete inom systemanalys och ekonomi, avancerad nivå;AH221X
False;Examensarbete inom systemanalys och ekonomi, avancerad nivå;AH222X
False;Examensarbete inom transport- och lokaliseringsanalys, avancerad nivå;AH220X
False;Examensarbete inom urban och regional planering, avancerad nivå;AG211X
False;Examensarbete inom urban och regional planering, avancerad nivå;AG212X
False;Examensarbete inom urbana studier, avancerad nivå;AG218X
False;Fastighetsinformationsteknik;AG1421
False;Fjärranalysteknik;AG1321
False;Forskningsmetodik i transportvetenskap, del 1;AH3463
False;Forskningsmetodik i transportvetenskap, del 2;AH3464;Antagning till doktorprogrammet Transportvetenskap
False;Fotogrammetri;AG1322
False;Fotogrammetri och fjärranalys;AG1324
False;Funktioner och interaktioner i den hållbara staden;AG1132
False;Funktioner och interaktioner i den hållbara staden - energi och miljö;AG1136
False;Geografiska informationssystem i transportanalys;AH2306
False;Geovisualisation;AG2412
False;Geovisualisering;AG2429
False;GIS Architecture and Algorithms;AG2411
False;GIS för samhällsbyggnad;AG1323
False;GIS och mätningsteknik;AG1314
False;Grafiska informationssystem;AG1311
False;Grundkurs i svenskt kyrkobyggande, med inriktning på nutida underhåll /Uppdragsutbildning/;AG123U
False;Handelsplanering I;AG1116
False;Historier och samtida teorier om urbana formen - Grunderna i urbanismen;AG2182
False;Högre seminarier om studier av offentliga platser och urbana rum;AG2185
False;Individuell läskurs i urbana och regionala studier;AG3167
False;Individuell läskurs i urbana och regionala studier;AG3169
False;Internationell placemaking studio- att tänka om det offentliga rummet;AG2188
False;Introduktion i samhällsplanering;AG1133
False;Introduktion till webbpublicering av kartor;AG1312
False;Kvalificerad processledarutbildning/uppdragsutbildning;AG227U
False;Kvalitet i arkitektur och stadsbyggnad;AG225V
False;Kvalitetsfrågor i stadsbyggnad;AG226V
False;Mass Valuation with GIS;AG2420
False;Mobile GIS;AG2426
False;Modellering av individers val samt marknadsanalys;AH2314
False;Nordiska studio- att skapa urbana offentliga platser;AG2186
False;Novel Planning Concepts and Methodologies;AG2163
False;Nutida trender i stadsplanering och stadsutformning I;AG2124
False;Nutida urban teori, avancerad kurs;AG2134
False;Ny urbansociologi och miljöpsykologi för stadsutformning;AG2184
False;Nätverksanalys;AG3103
False;Optimeringsmodeller i transport- och lokaliseringsanalys;AH2201
False;Perspektiv på platsmarknadsföring /uppdragsutbildning/;AG124U
False;Perspektiv på platsmarknadsföring I /Uppdragsutbildning/;AG121U
False;Perspektiv på platsmarknadsföring II /Uppdragsutbildning/;AG122U
False;Planering och styrning av urban och regional utveckling;AG1137
False;Planeringens aktörer och processer;AG1138
False;Planeringsteori;AG3164
False;Planeringsteori, grundkurs;AG1104
False;Planning for Regional Development;AG2174
True;Planning for Sustainable Urban Development;AG3162
False;Planning Theory, Advanced Course;AG2109
False;Political Economy for Environmental Planners;AG2142
False;Process in Urban Planning;AG2111
False;Project Sustainable Infrastructure;AG2145
False;Projekt hållbar stadsplanering - strategier för urban och regional utveckling;AG2129
False;Projekt Stadsplanering;AG2110
False;Projektarbete i spelteori;AH2207
False;Projektarbete i transport- och lokaliseringsanalys;AH2203
False;Regional Planning Project;AG2117
False;Research Methodology and Scientific Writing for Architects and Planners;AG2118
False;Rumslig analys;AG2414
False;Rumslig informationsutvinning;AG3104
False;Rumslig och tranportekonomi;AH2305
False;Rumsliga databaser;AG2425
False;Samhällsbyggnadsprocessen - samhällsplanering;AG1113
False;Samhällsekonomi och transporter;AH3461
False;Samordnad stadsutveckling;AG2166
False;Samtida planeringsteori;AG3166
False;Seminariedeltagande i avancerad fjärranalys;AG3100
False;Seminariedeltagande i avancerad GIScience;AG3101
False;Seminarier i planering och beslutsanalys;AG3168
False;Simuleringsmetoder i ekonometri;AH3456
False;Självreflexiv samhällsvetenskaplig metodologi för studiet av komplexa fenomen;AG3165
False;Social and Cultural Issues in Planning;AG2120
False;Spatial Planning with GIS;AG2422
False;Spelteori;AH2205
False;Staden som ett kollektivt minne i ständig utveckling;AG2169
False;Stads- och trafikplanering, fortsättningskurs;AG1103
False;Stads- och trafikplanering, metoder och tillämpningar;AH1023
False;Stadsbyggandets praktiska och diskursiva grunder;AG2125
False;Stadsutveckling och planering;AG2128
False;Stockholm Urban Lab I;AG2123
False;Studier av det offentliga livet och verktyg för stadsanalys;AG2183
False;Större projektarbete i transport- och lokaliseringsanalys;AH2206
False;Sustainable Project Management;AG2146
False;Sustainable Rural and Urban Development;AG2143
False;Sustainable Urbanism and Green Metropolitan City Regions;AG2147
False;Systemanalys;1H5129
False;Säkerhet och trygghet i praktiken;AG1167
False;Teorier om planering och Urban Governance;AG2127
False;Tillämpad rumslig dataanalys;AG3170
False;Tillämpad urban och regional analys;AG2130
False;Trafikprognoser;AH2202
False;Trafikprognoser;AH220V
False;Trafikprognoser;AH2302
False;Transport Data collection and Analysis;AH2170
False;Transport Data collection and Analysis;AH2172
False;Transport och samhälle;AH1031
False;Transporter och hållbar utveckling;AH2303
False;Transportpolicy och utvärdering;AH2301
False;Transportsystemets roll i samhället;AH2300
False;Urban Infrastructure;AG2141
False;Urban modellering och beslutsstöd;AH2307
False;Urban Planning Project;AG2112
False;Urban säkerhet och uthållighet;AG2165
False;Urban teori, grundkurs;AG1114
False;Urban Theory, Advanced Course;AG2108
False;Utmaningar för storstadsregioner;AG2135
False;Utvecklingsstrategier för bostadsföretag /Uppdragsutbildning/;AG220U
False;Web-GIS;AG2415
False;Webb- och mobil-GIS;AG2417
False;Vetenskapsteori och forskningsmetod för studier om planering och urban design;AG2126
False;Computational Fluid Dynamics, CFD, i design och utveckling;AF3703
False;Examensarbete inom strömnings-och klimatteknik , avancerad nivå;AF259X
False;Partiella differentialekvationer med tillämpningar inom strömningslära;AF3702
True;Projektarbete i miljö- och naturresursinformaiton;AF3701
False;Strömnings- och klimatteori;AF3704
False;Avancerad transportmodellering;AH2304
False;Avancerade transportmodeller;AH2204
False;Avancerade transportmodeller;AH221V
False;Examensarbete inom systemanalys och ekonomi, avancerad nivå;AH221X
False;Examensarbete inom systemanalys och ekonomi, avancerad nivå;AH222X
False;Examensarbete inom transport- och lokaliseringsanalys, avancerad nivå;AH220X
False;Forskningsmetodik i transportvetenskap, del 1;AH3463
False;Forskningsmetodik i transportvetenskap, del 2;AH3464;Antagning till doktorprogrammet Transportvetenskap
False;Geografiska informationssystem i transportanalys;AH2306
False;Modellering av individers val samt marknadsanalys;AH2314
False;Optimeringsmodeller i transport- och lokaliseringsanalys;AH2201
False;Projektarbete i spelteori;AH2207
False;Projektarbete i transport- och lokaliseringsanalys;AH2203
False;Rumslig och tranportekonomi;AH2305
False;Samhällsekonomi och transporter;AH3461
False;Simuleringsmetoder i ekonometri;AH3456
False;Spelteori;AH2205
False;Stads- och trafikplanering, metoder och tillämpningar;AH1023
False;Större projektarbete i transport- och lokaliseringsanalys;AH2206
False;Systemanalys;1H5129
False;Trafikprognoser;AH2202
False;Trafikprognoser;AH220V
False;Trafikprognoser;AH2302
False;Transport Data collection and Analysis;AH2170
False;Transport Data collection and Analysis;AH2172
False;Transport och samhälle;AH1031
False;Transporter och hållbar utveckling;AH2303
False;Transportpolicy och utvärdering;AH2301
False;Transportsystemets roll i samhället;AH2300
False;Urban modellering och beslutsstöd;AH2307
False;Arbetsprocesser för trafikens infrastruktur;AH2027
False;Examensarbete inom järnväg och tågtrafik, avancerad nivå;AH202X
False;Examensarbete inom järnväg och tågtrafik, avancerad nivå;AH204X
False;Examensarbete inom logistik, avancerad nivå;AH213X
False;Examensarbete inom samhällsbyggnad, grundnivå;AH101X
False;Examensarbete inom samhällsbyggnad, grundnivå;AH103X
False;Examensarbete inom trafik- och transportplanering, avancerad nivå;AH201X
False;Examensarbete inom Transportvetenskap, avancerad nivå;AH203X
False;Forskningsmetodik och kommunikation;AH2178
False;Järnväg signalteknik-signalsystem;AH229U
False;Järnväg signalteknik - projektering;AH2031
False;Järnväg signalteknik - signalsystem;AH2029
False;Järnväg signalteknik - systemsäkerhet, tillförlitliga system;AH2030
False;Kollektivtrafik i städer;AH2023
False;Kollektivtrafiksystem, bussar och spårtrafik, gk;AH1025
False;Konsekvensanalyser för vägtrafikanläggningar;AH202V
False;Litteraturkurs i transportsystem;AH3466
False;Litteraturkurs i transportsystem, mindre kurs;AH3465
False;Litteraturkurs i transportsystem, större kurs;AH3467
False;Logistik;AH2101
False;Logistik och transport;AH2102
False;Logistik, fördjupningskurs med projekt;AH2111
False;Planering och analys av kollektivtrafiksystem;AH2173
False;Planering och styrning av stadstrafik;AH201V
False;Projektarbete inom Trafik och logistik;AH2175
False;Projektarbete inom Trafik och logistik;AH2176
False;Simulering av tågtrafik;AH2032
True;Spelsimulering och participativ simulering för forskning och utveckling;AH3471
False;Stads- och trafikplanering, grundkurs;AH1021
False;Stadsutveckling och transportsystem;AH1030
False;Styrning av trafik i städer;AH2024
False;Styrning av trafiksystem;AH1024
False;Traffic Engineering and Management;AH2171
False;Trafik- och resvanorsundersökningar;AH2311
False;Trafik- och vägteknik, grundkurs;AH1022
False;Trafikanläggningars effekter och ekonomi;AH2025
False;Trafiksimulering, modellering och applikationer;AH2174
False;Transport och geodataanalys;AH2177
False;Transportvetenskapliga frågeställningar del 1;AH3460
False;Transportvetenskapliga frågeställningar, del 2;AH3462
False;Tågtrafik- marknad och planering gk;AH226U
False;Tågtrafik - marknad  och planering, grundkurs;AH2026
False;Tågtrafik - marknad och planering, fortsättningskurs;AH2028
False;Tågtrafik: planering, marknad och ekonomi;AH203V
False;Bostadsfrågan: aktuella perspektiv på en klassisk utmaning;AM201U
False;Byggandets ekonomi, kalkylering och finansiering;AM202U
False;Examensarbete inom design och byggande i staden, avancerad nivå;AM207U
False;Forskningsmetodik inom design och byggande i staden;AM206U
False;Komplexitet och konflikter i stadens byggande;AM204U
False;Resurseffektivt byggande;AM203U
False;Stadens design och byggande;AM205U
False;Aktörs-nätverksteori som forskningsmetodik i kulturgeografi och planeringsforskning;AG3003
False;Applied Analysis and International Planning;AG2119
False;Avancerad urbanism studio- stadens urbana rum;AG2187
False;City Networks in Regional Contexts;AG2116
False;Compositions in Urban Design;AG2131
False;Contemporary Trends in Urban Planning and Design;AG2115
False;Det förflutna i framtidens stad;AG1105
False;Ekonomisk geografi;AG1102
False;Etnografiska studier av rum och plats;AG3171
False;Europeisk rumslig planering: urban utveckling i Stockholm;AG2164
False;Europeiska planeringssystem;AG2161
False;Examensarbete inom regional planering, avancerad nivå;AG210X
False;Examensarbete inom samhällsbyggnad, grundnivå;AG110X
False;Examensarbete inom samhällsbyggnad, grundnivå;AG111X
False;Examensarbete inom urban och regional planering, avancerad nivå;AG211X
False;Examensarbete inom urban och regional planering, avancerad nivå;AG212X
False;Examensarbete inom urbana studier, avancerad nivå;AG218X
False;Funktioner och interaktioner i den hållbara staden;AG1132
False;Funktioner och interaktioner i den hållbara staden - energi och miljö;AG1136
False;Grundkurs i svenskt kyrkobyggande, med inriktning på nutida underhåll /Uppdragsutbildning/;AG123U
False;Handelsplanering I;AG1116
False;Historier och samtida teorier om urbana formen - Grunderna i urbanismen;AG2182
False;Högre seminarier om studier av offentliga platser och urbana rum;AG2185
False;Individuell läskurs i urbana och regionala studier;AG3167
False;Individuell läskurs i urbana och regionala studier;AG3169
False;Internationell placemaking studio- att tänka om det offentliga rummet;AG2188
False;Introduktion i samhällsplanering;AG1133
False;Kvalificerad processledarutbildning/uppdragsutbildning;AG227U
False;Kvalitet i arkitektur och stadsbyggnad;AG225V
False;Kvalitetsfrågor i stadsbyggnad;AG226V
False;Nordiska studio- att skapa urbana offentliga platser;AG2186
False;Novel Planning Concepts and Methodologies;AG2163
False;Nutida trender i stadsplanering och stadsutformning I;AG2124
False;Nutida urban teori, avancerad kurs;AG2134
False;Ny urbansociologi och miljöpsykologi för stadsutformning;AG2184
False;Perspektiv på platsmarknadsföring /uppdragsutbildning/;AG124U
False;Perspektiv på platsmarknadsföring I /Uppdragsutbildning/;AG121U
False;Perspektiv på platsmarknadsföring II /Uppdragsutbildning/;AG122U
False;Planering och styrning av urban och regional utveckling;AG1137
False;Planeringens aktörer och processer;AG1138
False;Planeringsteori;AG3164
False;Planeringsteori, grundkurs;AG1104
False;Planning for Regional Development;AG2174
True;Planning for Sustainable Urban Development;AG3162
False;Planning Theory, Advanced Course;AG2109
False;Political Economy for Environmental Planners;AG2142
False;Process in Urban Planning;AG2111
False;Project Sustainable Infrastructure;AG2145
False;Projekt hållbar stadsplanering - strategier för urban och regional utveckling;AG2129
False;Projekt Stadsplanering;AG2110
False;Regional Planning Project;AG2117
False;Research Methodology and Scientific Writing for Architects and Planners;AG2118
False;Samhällsbyggnadsprocessen - samhällsplanering;AG1113
False;Samordnad stadsutveckling;AG2166
False;Samtida planeringsteori;AG3166
False;Seminarier i planering och beslutsanalys;AG3168
False;Självreflexiv samhällsvetenskaplig metodologi för studiet av komplexa fenomen;AG3165
False;Social and Cultural Issues in Planning;AG2120
False;Staden som ett kollektivt minne i ständig utveckling;AG2169
False;Stads- och trafikplanering, fortsättningskurs;AG1103
False;Stadsbyggandets praktiska och diskursiva grunder;AG2125
False;Stadsutveckling och planering;AG2128
False;Stockholm Urban Lab I;AG2123
False;Studier av det offentliga livet och verktyg för stadsanalys;AG2183
False;Sustainable Project Management;AG2146
False;Sustainable Rural and Urban Development;AG2143
False;Sustainable Urbanism and Green Metropolitan City Regions;AG2147
False;Säkerhet och trygghet i praktiken;AG1167
False;Teorier om planering och Urban Governance;AG2127
False;Tillämpad rumslig dataanalys;AG3170
False;Tillämpad urban och regional analys;AG2130
False;Urban Infrastructure;AG2141
False;Urban Planning Project;AG2112
False;Urban säkerhet och uthållighet;AG2165
False;Urban teori, grundkurs;AG1114
False;Urban Theory, Advanced Course;AG2108
False;Utmaningar för storstadsregioner;AG2135
False;Utvecklingsstrategier för bostadsföretag /Uppdragsutbildning/;AG220U
False;Vetenskapsteori och forskningsmetod för studier om planering och urban design;AG2126
False;Examensarbete inom samhällsbyggnad, grundnivå;AB100X
False;Aktuella frågeställningar inom biokatalys I;BB3530
False;Aktuella frågeställningar inom biokatalys II;BB3540
False;Aktuella frågeställningar inom biokatalys III;BB3550
False;Aktuella frågeställningar inom biokatalys IV;BB3560
True;Aktuella frågeställningar inom biokemi I;BB3240
True;Aktuella frågeställningar inom biokemi II;BB3250
True;Aktuella frågeställningar inom biokemi III;BB3260
True;Aktuella frågeställningar inom biokemi IV;BB3270
False;Aktuella frågeställningar inom biovetenskap 1;3A5311
False;Aktuella frågeställningar inom biovetenskap 2;3A5312
False;Aktuella frågeställningar inom biovetenskap 3;3A5313
False;Aktuella frågeställningar inom biovetenskap 4;3A5314
False;Aktuella frågeställningar inom molekylär bioteknologi 1;3A5320
False;Aktuella frågeställningar inom molekylär bioteknologi 2;3A5321
False;Aktuella frågeställningar inom molekylär bioteknologi 3;3A5322
False;Aktuella frågeställningar inom molekylär bioteknologi 4;3A5323
True;Aktuella frågeställningar inom nanobioteknik;3A5801
True;Aktuella frågeställningar inom protein och enzym vetenskap I;BB3280
True;Aktuella frågeställningar inom protein och enzym vetenskap II;BB3290
True;Aktuella frågeställningar inom protein och enzym vetenskap III;BB3300
True;Aktuella frågeställningar inom protein och enzym vetenskap IV;BB3310
False;Aktuella frågeställningar inom storskalig biologi 1;BB3200
False;Aktuella frågeställningar inom storskalig biologi 2;BB3210
False;Aktuella frågeställningar inom storskalig biologi 3;BB3220
False;Aktuella frågeställningar inom storskalig biologi 4;BB3230
False;Aktuella trender inom DNA/RNA vetenskap;3A5316
False;Aktuella trender inom DNA/RNA vetenskap 2;3A5324
False;Aktuella trender inom DNA/RNA vetenskap 3;3A5325
False;Aktuella trender inom DNA/RNA vetenskap 4;3A5326
False;Aktuellt inom proteomik I;BB3160
False;Aktuellt inom proteomik II;BB3170
False;Aktuellt inom proteomik III;BB3180
False;Aktuellt inom proteomik IV;BB3190
True;Allmän biokemi;3A5102
True;Allmän biokemi;3A5103
True;Andra årets seminarier;3A5501
False;Animalcellteknologi;3A5202
True;Animalcellteknologi;3A5214
True;Biofiberresurser;BB3100
True;Biokemi;3A5104
True;Biokemisk analys och separationsteknik;3A5315
False;Biomimetiska bio- och nanokompositer;BB3150
True;Bioprocessteknik;3A5204
False;Bioteknik för massa- och pappersindustrin;3A5601
True;Bioteknik för massa- och pappersindustrin;BB3010
True;Den organiska kemin i enzymatiska reaktioner;3A5708
True;Energi och Miljö, doktorandkurs;BB3500
False;Enzymatisk syntes;3A5110
False;Enzymkatalys;3A5108
False;Flerskalig modellering i kemi och biologi;BB3570
False;Forskningspresentation i teoretisk kemi och biologi;BB3470
False;Forum för Proteinteknologi I;BB3430
False;Forum för Proteinteknologi II;BB3440
False;Forum för Proteinteknologi III;BB3450
False;Forum för Proteinteknologi IV;BB3460
False;Framsteg inom teknik för livsvetenskaper I;BB3510
False;Framsteg inom teknik för livsvetenskaper II;BB3520
False;Genteknik;BB3420
False;Handledningsmetodik för projektarbete;BB3120
True;Introduktion av Biomime och dess forskning;BB3090
False;Kunskapsfronten inom metabolisk ingenjörskonst I;BB3370
False;Kunskapsfronten inom metabolisk ingenjörskonst II;BB3380
False;Kunskapsfronten inom metabolisk ingenjörskonst III;BB3390
False;Kunskapsfronten inom metabolisk ingenjörskonst IV;BB3400
False;Kunskapsgenerering i doktorsutbildningsprocessen;BB3320
False;Kvantdynamik;BB3130
False;Litteraturkurs i bioprocessteknik;3A5209
True;Molekylmodellering, Avancerade tillämpningar;BB3070
True;Molekylmodellering, Grundläggande tillämpningar;BB3060
True;Molekylmodellering, Grundläggande verktyg;BB3030
True;Molekylmodellering, Makroskopiska modeller;BB3050
True;Molekylmodellering, Mikroskopiska modeller;BB3040
True;Naturvetenskapliga tillämpningar av röntgenspektroskopier;3A5703;"X-ray Raman Scattering", Gelmukhanov and (\\AA) gren
False;Ny litteratur i teoretisk kemi och biologi;BB3480
False;Odlingsteknologi, doktorandkurs;BB3490
False;Praktisk didaktik - Vetenskapens hus;BB3140
False;Praktisk didaktik - Vetenskapens Hus;BB3410
False;Python för beräkningsvetenskaper;BB3110
False;Seminarier i industriell bioteknik år 3;BB3330
False;Seminarier i industriell bioteknik år 5;BB3360
False;Seminarier i industriell bioteknologi år 2;BB3350
False;Seminarier i industriell bioteknologi år 4;BB3340
True;The Chemical Bond;3A5706
False;Uppskalning av fermentationsprocesss;3A5207
False;Aktuella frågeställningar inom Glykovetenskap I;BB3600
False;Aktuella frågeställningar inom Glykovetenskap II;BB3610
False;Aktuella frågeställningar inom Glykovetenskap III;BB3620
False;Aktuella frågeställningar inom Glykovetenskap IV;BB3630
False;Analys av biomolekyler;BB1200
False;Analys av data från storskaliga molekylärbiologiska experiment;BB2490
False;Analys av data från storskaliga molekylärbiologiska experiment;BB2491
True;Analys och rening av biomolekyler;BB1130
False;Animalcellsteknologi;BB3650
False;Avancerad mikrobiologi och metagenomik;BB2560
False;Beräkningskemi;BB2300
False;Bioinformatik;BB2441
False;Bioinformatik och biostatistik;BB2440
False;Biokatalys;BB2460
False;Biokemi 1;BB1150
False;Biokemi 2;BB1230
True;Biokemi, laborationskurs;BB1105
True;Biokemi, teori;BB1085
False;Biokemi, teori;BB1090
True;Biokemi, teori;BB2380
True;Biomimetisk fiberteknologi;BB3020
False;Biomolekylers struktur och funktion;BB2165
False;Bionanoteknologi;BB2400
False;Bioprocessdesign;BB2520
False;Bioprocessteknik;BB2070
False;Bioprocessteknik, teori;BB2080
False;Bioteknik;BB1050
False;Cellfabriken;BB2450
False;Energi och miljö;BB2480
False;Eukaryot cellbiologi;BB1160
False;Examensarbete i bioteknologi, avancerad nivå;BB204X
False;Examensarbete inom bioteknik och management, grundnivå;BB104X
False;Examensarbete inom bioteknik, avancerad nivå;BB200X
False;Examensarbete inom bioteknik, avancerad nivå;BB201X
True;Examensarbete inom bioteknik, grundnivå;BB101X
False;Examensarbete inom bioteknik, grundnivå;BB103X
True;Examensarbete inom teknik och management, grundnivå;BB102X
False;Flerskalig modellering i kemi och biologi;BB2540
False;Genetik;BB1070
False;Genetik;BB2390
False;Genetik;BB2471
False;Genetik och genomik;BB2470
False;Genetik1;BB2475
False;Genteknik;BB1190
True;Genteknik och molekylärbiologi;BB1110
False;Glykobiologi och kolhydratsteknologi;BB2420
False;Glykobioteknik;BB2425;20 ECTS in biochemistry, microbiology and gene technology/molecular biology;20 ECTS in chemistry
False;Immunologi;BB2446
False;Immunsystemet vid hälsa och sjukdom;BB2445
False;Industriell- och miljömikrobiologi;BB2140
False;Industriell- och miljömikrobiologi, teori;BB2150
False;Ingenjören i fokus;BB1170
False;Ingenjörsfärdigheter 2;BB1180
False;Inledande bioteknik;BB1010
False;Introduktion till bioteknologi;BB2240
False;Kolhydratvetenskap inom energi  och material;BB3640
False;Kunskapsfronten inom livsvetenskaperna 3;BB2505
False;Läkemedelsutveckling;BB2170
False;Metabolic Engineering;BB2485;20 ECTS in biochemistry, microbiology and gene technology/molecular biology;20 ECTS in chemistry
False;Mikro- och nanotekniker för bioteknik;BB2260
False;Mikro och nanoteknologier inom bioteknologi;BB2530
False;Mikro och nanoteknologier inom bioteknologi;BB2535
False;Mikrobiologi;BB1030
False;Mikrobiologi för QA;BB101U
False;Mikrobiologi, fortsättningskurs;BB2090
False;Mikrobiologi, projektkurs 2;BB2120
False;Mikroorganismer i byggnader;BB101V
False;Miljötoxikologi;BB2010
False;Miljötoxikologi;BB2015;Handouts from lectures and some scientific puiblications
False;Molekylfysik;BB2350
False;Molekylär biomedicin;BB2290
False;Molekylär bioteknik för nanoteknologi;BB2410
False;Molekylär enzymologi;BB2020
False;Molekylär modellering;BB2280
True;Odlingsteknologi;BB1120
False;Odlingsteknologi;BB1300
False;Programmering i Python;BB1000
False;Projekt i bioteknik;BB1220
False;Projekt i molekylär livsvetenskap;BB2899
False;Projekt i molekylär modellering;BB2285
False;Projektarbete i bioteknik;BB2200
False;Projektarbete i bioteknik;BB2210
False;Projektarbete i bioteknik;BB2220
False;Projektarbete i bioteknik;BB2230
False;Projektkurs i miljömikrobiologi;BB2110
False;Proteomik;BB2510
False;Proteomikens tekniker;BB2320
False;Rening av biomolekyler;BB1210
False;Strukturbiologi;BB2160
False;System- och livscykelanalys;BB2570;20 ECTS in biochemistry, microbiology and gene technology/molecular biology;20 ECTS in chemistry
False;Teoretisk materialdesign;BB2340
False;Tillämpad genteknologi;BB2255
False;Tillämpad genteknologi;BB2472
False;Vattenreningens mikrobiologi;BB2130
False;Växtbioteknik;BB2330
True;Artificiella neuronnät och andra lärande system;DD2432
False;Artificiella neuronnät och djupa arkitekturer;DD2437
False;Avancerad grafik och interaktion;DH2413
False;Avancerad individuell kurs i beräkningsbiologi;DD2402
False;Avancerad individuell kurs i beräkningsbiologi;DD2403
False;Avancerade beräkningsmetoder i flödesmekanik;DD2365
False;Avancerade ämnen i visualisering och datorgrafik;DD2470
False;Beräkningsmetoder för elektromagnetiska problem;DD2370
False;Datorgrafik med interaktion;DH2323
False;Datorspelsdesign;DH2650
False;Examensarbete inom datalogi, grundnivå;DD142X
False;Examensarbete inom datalogi, grundnivå;DD143X
True;Examensarbete inom datalogi, grundnivå;DD144X
False;Grundläggande programmering och datalogi;DD1345
False;Informationsvisualisering;DH2321
False;Introduktion till högprestandaberäkningar;DD2358
False;Introduktion till visualisering och datorgrafik;DH2320
False;Introduktion till visualisering, datorgrafik och bild- och videobehandling;DD2258
False;Maskininlärning, avancerad kurs;DD2434
False;Metoder inom högprestandaberäkningar;DD2356
False;Mjukvarukonstruktion;DD1392
False;Modeller och simulering;DD1354
False;Neuronnäts- och biomodellering;DD2435
False;Neurovetenskap;DD2401
False;Programmeringsteknik och C;DD1316
False;Programsammanhållande kurs i datalogi;DD2300
False;Programsystemkonstruktion med C++;DD1388
False;Projektkurs i beräkningsvetenskap;DD2444
False;Statistiska metoder i datalogin;DD2447
False;Tillämpad bioinformatik;DD2404
False;Tillämpad GPU-programmering;DD2360
False;Tillämpad programmering och datalogi, del 2;DD1324
False;Vetenskapliga beräkningsmetoder;DD2363
False;Vetenskapsteori och forskningsmetodik;DA2205
False;Visualisering;DD2257
False;Aktuell forskning inom beviskomplexitet;DD3501
False;Algoritmisk Bioinformatik;DD3450
False;Approximationsalgoritmer;DD3390
False;Automater och språk;DD3372
False;Avancerad maskininlärning I;DD3010
False;Avancerade beräkningsmetoder i flödesmekanik;DD3371;En av kurserna (eller motsvarande):  DD2363 Methods in Scientific Computing
False;Avancerade objektorienterade system;DD3456
False;Basala Ganglierna- undersökning av teorier och modeller;DD3442
False;Basala ganglierna-läskurs om teorier och modeller;DD3443
False;Beräkningsaspekter på fylogeni;DD3009
False;Beräkningsbaserad modellering inom aktuell neurovetenskap;DD3007
True;Beslutstödssystem;DD1371
True;Databasteknik;DD228V
False;Databrytning;2D5342
False;Databrytning;DD3342
False;Datalogididaktik;DD3462
False;Datorseende, läsecirkel;DD3313
False;Distribuerade algoritmer;DD3008
False;Djupinlärning i Data Science;DD3424
False;Doktorandkurs i artificiella neuronnät och andra lärande system;DD3432
False;Doktorandkurs i maskininlärning;DD3431
False;Doktorandkurs i neuronnäts- och biomodellering;DD3435
False;Examensarbete i teknik: Datateknik, kommunikation och industriell ekonomi, grundnivå;DD151X
True;Examensarbete inom datalogi för kandidatexamen;2D1043
False;Forskning: teori, metod, praktik;DD3001
False;Hjärnliknande beräkning;DD3499
False;Högprestandamodellering med finita element;DD3375
False;Individuell kurs i beräkningsbiologi;DD3451
False;Individuell kurs i datalogi;2D5348
False;Integritetsskyddande teknologier;DD3344
False;Interaktiv teorembevisning;DD3461
False;Interaktiv underhållningsteknik;DD3336
True;Internetprogrammering;DD2390
False;Introduktion till högprestandaberäkningar;DD3258
False;Introduktion till programmering med GPGPU och användning för vetenskapliga beräkningar;DD3015
False;Kombinatorisk optimering;DD3402
False;Komplexitetsteori;DD3445
False;Kryptografins grunder;2D5330
False;Kvantberäkning;DD3335
True;Kvantitativ systembiologi;DD2398
False;Läskurs i datalogi för doktorander;DD3019
False;Läskurs i datalogi för doktorander 1,5 hp;DD3016
False;Läskurs i datalogi för doktorander 3 hp;DD3017
False;Läskurs i datalogi för doktorander 6 hp;DD3018
