;;;;;;;;x
False;International Intensive Course in Solid Waste Management;MJ2632;6.0;COURSE_MJ2611 2 års
False;Introduction Industrial Ecology;MJ2611;6.0;100 hp
False;Introduktion till industriell ekologi, större kurs;MJ2615;7.5;100 hp
False;Klimathot och klimatstrategier i dagens och morgondagens värld;MJ1505;7.5;30 hp
False;Klimathot och klimatstrategier i dagens och morgondagens värld;MJ190V;7.5;Basic
False;Litteraturkurs i Mark- och vattenteknik, A;AL3301;3.0;Prof
False;Litteraturkurs i Mark- och vattenteknik, B;AL3302;4.5;Prof
False;Litteraturkurs i Mark- och vattenteknik, C;AL3303;7.5;Prof
False;Livscykelanalys;AG2800;7.5;180 hp
False;Livscykelanalys, fördjupningskurs;AG3202;7.5;Basic
False;Lärande och hållbar utveckling;MJ2612;6.0;100 hp
False;Management av biståndsprojekt - Målstyrd projekthantering;AE1702;7.5;x
False;Mark- och vattentekniska problemställning och metoderi;AE3008;4.5;x
False;Mark och vatten;AL1303;7.5;COURSE_AL1302 COURSE_AL1301
False;Material- och energiflödesredovisning för Cleaner Production;AL2142;7.5;COURSE_AL2143 COURSE_MJ2627
False;Mellanöstern och Nordafrika - förutsättningar som en framtida marknad;AE1704;7.5;x
False;Metoder för hållbarhetsforskning;AL3512;7.5;Dr
False;Miljö- och markkemi;AE1105;7.5;Basic
False;Miljö- och markkemi;AE1801;4.0;COURSE_KA1020 2 års
False;Miljöbedömning av planer och program -teori och praktik;AE254V;7.5;Basic
False;Miljöbedömning med GIS - verktyg för rumslig dimensioner;AE211V;7.5;Basic
False;Miljödata;AE2503;7.5;Bcs exam
False;Miljödynamik/fysikaliska processer;AE2201;7.5;Bcs exam
False;Miljöekonomi;AG1812;7.5;2,5 års
False;Miljögeokemi och ekoteknik;AE3010;7.5;Mcs exam
False;Miljögeologi;AE2402;7.5;3 års
False;Miljökemi och riskbedömning;AE2801;7.5;Bcs exam
False;Miljökonsekvensbeskrivning;AE2501;7.5;Bcs exam
False;Miljökonsekvensbeskrivning - teori och praktik;AE253V;6.0;Basic
False;Miljökonsekvenser av tekniska system och processer;MJ2652;6.0;COURSE_MJ1502 COURSE_3c1330 100 hp
False;Miljökonsekvensstudier, fortsättningskurs II;MJ2653;6.0;COURSE_MJ2652 COURSE_MJ2651 COURSE_MJ2623 COURSE_MJ2626 COURSE_3C1356 COURSE_3C1345 COURSE_3C1347
False;Miljömanagement;AL2160;7.5;120 hp
False;Miljömanagement;MJ2663;6.0;COURSE_MJ1502 COURSE_MJ1500 120 hp
False;Miljömanagement - ledningssystem för miljö och säkerhet;MJ288V;6.0;x
False;Miljömanagement II, fördjupningskurs;AL2161;7.5;COURSE_AL2160
False;Miljömanagement II, fördjupningskurs;MJ2664;6.0;COURSE_MJ2663 COURSE_MJ2662 COURSE_3C1380
False;AL2134;AL2134;7.5;COURSE_SF1624 COURSE_SF1625 COURSE_SF1626	COURSE_SF1544	COURSE_SF1906	COURSE_SF1922	COURSE_SF1683
False;Miljömodellering: Dynamiska processer i naturliga system;MJ3749;7.5;Prof
False;Miljömodellering: Introduktion med applikationsexempel;AL2135;7.5;COURSE_MJ1502 COURSE_MJ1500 150 hp
False;Miljömodellering: Introduktion med applikationsexempel;MJ2635;6.0;COURSE_MJ1502 COURSE_MJ1500 150 hp
False;Miljömodellering: kemiska och fysiska processer;MJ286V;7.5;Basic
False;Miljömätning och monitoring;AE2104;7.5;Bcs exam
False;Miljörätt och miljömanagement;MJ2662;6.0;x
False;Miljöskyddsteknik;MJ2621;7.5;COURSE_MJ1502 COURSE_3c1330 COURSE_MJ1502 120 hp
False;Miljöskyddsteknik;MJ283V;7.5;100 hp
False;Miljöskyddsteknik med konsekvensstudier;MJ2623;7.5;COURSE_MJ2611 COURSE_MJ2652 100 hp
False;Miljöskyddsteknik med konsekvensstudier, större kurs;MJ2626;12.0;COURSE_KE1010 COURSE_KE1010
False;Miljöskyddsteknik teorikurs;MJ2629;6.0;COURSE_MJ2611 100 hp
False;Miljöskyddsteknik, fortsättningskurs;MJ2620;6.0;COURSE_MJ2640 COURSE_MJ2640
False;Miljöskyddsteknik, fortsättningskurs;MJ2628;6.0;COURSE_MJ2640
False;Miljöskyddsteknik, fortsättningskurs II;MJ2622;9.0;COURSE_MJ2620 COURSE_MJ2621 COURSE_MJ2623 COURSE_MJ2626 COURSE_3C1340 COURSE_3C1345 COURSE_3C1347
False;Miljöskyddsteknik, större kurs;MJ2627;9.0;COURSE_MJ2611 100 hp
False;Miljöstrategisk litteraturkurs;1N5407;7.5;Dr
False;Miljöstrategisk litteraturkurs 3;AL3506;3.0;Dr
False;Miljöstrategisk litteraturkurs 5;AL3507;5.0;Dr
True;Miljöstrategiska metoder;1N5008;7.5;Dr
True;Miljöstrategiska seminarier;1N5007;4.5;Dr
False;Miljösystemanalys;AE255V;7.5;x
False;Miljösystemanalys;MJ2680;6.0;COURSE_MJ1502 COURSE_MJ1500 COURSE_3C1330 COURSE_MJ2611 COURSE_3C1336 COURSE_MJ2652 COURSE_MJ2651 COURSE_3C1356 COURSE_MJ2627 120 hp
False;Miljösystemanalys för energi och miljö;AE1502;7.5;COURSE_AG1808 1,5 års
False;Miljösystemanalys för lärare;AE1503;6.0;COURSE_MJ1508 1,5 års
False;Miljösystemanalys för samhällsbyggnad;AE1501;7.5;Basic
False;Miljösystemanalys och beslutsfattande;AL2181;7.5;COURSE_MJ1502 COURSE_MJ1500 COURSE_3C1330 COURSE_MJ2611 COURSE_3C1336 COURSE_MJ2652 COURSE_MJ2651 COURSE_3C1356 COURSE_MJ2627 150 hp
False;Miljöteknik och hållbar produktion;AL1106;6.0;x
False;Miljötillämpningar med GIS;AE2506;6.0;COURSE_AE2502 COURSE_AE2505
False;Miljöövervakning av grundvatten;AE271V;7.5;120 hp
False;Modellering av vattensystem;AE2107;7.5;COURSE_AE2503 COURSE_AE2201 COURSE_AE2801 Bcs exam
False;publicering, presentationsteknik och kritisk granskning, del 1 för licentiatexamen;AE3006;4.5;Dr
False;Naturresursförvaltning;AE2502;7.5;COURSE_AE2503 Bcs exam
False;Naturresursteori;AE1101;6.0;COURSE_AI1137 COURSE_AI1136 COURSE_SH1010
False;Naturresursteori;AL1301;7.5;COURSE_AI1527
False;Omstrukturering och förvaltning av VA-sektorn;AE276V;7.5;x
False;Planering för resiliens;AG2811;7.5;x
False;Planering och design för hållbar stadsutveckling;AG2805;15.0;Bcs exam
False;Populärvetenskapling framställning;AE3011;1.5;x
False;Presentation av forskningsresultat vid internationella konferenser, del 1;AE3012;1.5;x
False;Presentation av forskningsresultat vid internationella konferenser, del 2;AE3013;1.5;x
False;Produktivt skrivande i industriell ekologi;AL3109;5.0;Prof
False;Projekt hållbar stadsplanering - miljöbedömning, planer och processer;AG2809;15.0;Bcs exam
False;Projekt i industriell ekologi;MJ2645;9.0;COURSE_MJ2611 COURSE_MJ2613 COURSE_MJ2620 COURSE_MJ2621 COURSE_MJ2640 COURSE_MJ2651 COURSE_MJ2652 COURSE_MJ2663 COURSE_MJ2681 COURSE_MJ2691
False;Projekt i miljöteknik;AE2001;15.0;COURSE_AE2501 COURSE_AE2101 COURSE_AE2201 COURSE_AE2301 COURSE_AE2503 COURSE_AE2104
False;Projekt i miljöteknik;AE2708;7.5;COURSE_AE2501 COURSE_AE2201 COURSE_AE2801 COURSE_AG2143 COURSE_AG2141 Bcs exam
False;Projekt i vattensystemteknik;AE2106;15.0;x
False;Projektarbete 1 i vattenbyggnad;AE2603;6.0;Basic
False;Projektarbete 2 i vattenbyggnad;AE2604;9.0;Basic
False;Projektarbete 3 i vattenbyggnad;AE2605;12.0;Basic
False;Projektarbete 4 i vattenbyggnad;AE2606;15.0;Basic
False;Projektarbete 5 i vattenbyggnad;AE2607;18.0;Basic
False;Projektarbete i miljöskyddsteknik;MJ2624;6.0;COURSE_MJ2627 COURSE_MJ2629 COURSE_MJ2640 COURSE_KH1341
False;Projektarbete i miljöskyddsteknik;MJ281V;4.5;x
False;Projektkurs för naturresursingenjörer;AE2705;15.0;x
False;Projektkurs i miljöstrategisk analys 1.5;AL3505;1.5;Dr
False;Projektkurs i miljöstrategisk analys 10;AL3502;10.0;Dr
False;Projektkurs i miljöstrategisk analys 15;AL3500;15.0;Dr
False;Projektkurs i miljöstrategisk analys 3;AL3504;3.0;Dr
False;Projektkurs i miljöstrategisk analys 5;AL3503;5.0;Dr
False;Projektkurs i miljöstrategisk analys 7.5;AL3501;7.5;Dr
False;Reduktion av avloppvattenreningens bidrag till global uppvärmning;AE2303;6.0;3 års
False;Regional och lokal hållbar utveckling;MJ189V;7.5;x
False;Riskhantering;MJ1521;3.0;Basic
False;Riskhantering;MJ185V;7.5;Basic
False;Riskmanagement;MJ2670;6.0;100 hp
False;MJ2672;MJ2672;6.0;COURSE_MJ2670 COURSE_3C1383
False;Samhällsbyggnadsprocessen - mark och vatten;AE1103;3.0;x
False;Scenariometoder;MJ2674;6.0;150 hp
False;Scenariometoder för konfliktlösning;MJ2671;6.0;x
False;Scenariometodik;3C5307;6.0;Prof
False;Seminarier i planering och beslutsanalys;AL3510;4.5;Dr
False;Seminarier i planering och beslutsanalys;AL3511;3.0;Dr
False;Social praktikteori (STP) för forskning kring hållbar utveckling;AL3509;4.5;Dr
False;Statistik och riskhantering;MJ1520;6.0;Basic
False;Strategisk miljöbedömning;AE2507;7.5;Bcs exam
False;AE1603;AE1603;5.0;COURSE_SF1624 COURSE_SF1625 COURSE_SF1626	COURSE_SF1544	COURSE_SF1906	COURSE_SF1922	COURSE_SF1683
False;Strömningsmekanik för samhällsbyggnad;AE1601;7.5;COURSE_SG1117 COURSE_SF1624 COURSE_SF1625 COURSE_SF1626	COURSE_SF1544	COURSE_SF1906	COURSE_SF1922	COURSE_SF1683
False;Sustainability Science;3C5309;7.5;Prof
True;Sustainable Urbanism;MJ3746;10.0;x
False;Systemtänkande för innovation i en komplex värld;MJ3751;12.0;Prof
False;Säkerhet - Hälsa - Miljö Management;MJ150V;6.0;x
False;Teknik och ekosystem;MJ2655;6.0;100 hp
False;Teknik och ekosystem - villkor för ett hållbart samhälle;MJ1500;6.0;x
False;Teknik och ekosystem för CENMI;MJ2658;6.0;100 hp
False;Teknik och ekosystem, större kurs;MJ2659;7.5;100 hp
False;Teknik och hållbar utveckling;AL2191;7.5;COURSE_MJ1502 COURSE_MJ1500 COURSE_MJ2611 COURSE_MJ2652 COURSE_MJ2651 100 hp
True;Teknik och hållbar utveckling;MJ2691;6.0;COURSE_MJ1502 COURSE_MJ1500 COURSE_MJ2611 COURSE_MJ2652 COURSE_MJ2651 100 hp
False;Teknisk geologi;AE2401;7.5;Bcs exam
False;Teknisk markvetenskap;AE1104;7.5;Basic
False;Tillstånd och trender;MJ1501;7.5;Basic
False;Tillstånd och trender;MJ182V;7.5;30 hp
False;Tillämpad ekologi;AL2156;7.5;120 hp
False;Tillämpad ekologi;MJ2656;6.0;100 hp
False;Tillämpad Geologi;AE3018;7.5;Prof
False;Tillämpad hydrogeologi;AL2301;7.5;Bcs exam
False;Tillämpad hydrologi;AE2610;7.5;COURSE_AE2201 Bcs exam
False;Tillämpad miljösystemanalys;AL2182;7.5;COURSE_AL2181
False;MJ2681;MJ2681;6.0;COURSE_MJ2680 COURSE_3C1387
False;Transboundary Water Management: An Information Approach;AE252V;7.5;x
False;Transporter, kommunikationer och hållbar utveckling;AG2804;7.5;Bcs
False;Tvärvetenskapliga metoder för innovativa systemåtgärder;AL2115;7.5;180 hp
False;U-landskunskap, Globala frågor, samhälle och teknik;AE1705;7.5;Basic
False;U-landskunskap, samhälle och teknik;AE2701;6.0;x
False;Vatten- och avloppsteknik;AE2304;7.5;COURSE_AE2801 Bcs exam
False;Vatten och avloppsfrågor i omvandlingsområden;AE274V;7.5;x
True;Vattenbyggnad;AE2601;7.5;Basic
False;Vattenbyggnad;AE2612;7.5;Bcs exam
False;Vattenhushållningens teori och praktik;AE277V;7.5;x
False;Vattenreningsprocesser och teknik;AE2302;7.5;COURSE_AE2304 Bcs exam
False;Vattensystem och geografisk information;AE2505;7.5;180 hp
False;Verktyg för naturresursförvaltning;AL2300;7.5;COURSE_AE2503 Bcs exam
False;Vetenskapligt skrivande för Miljöstrategisk analys;AL3508;4.5;Prof
False;Våtmarker biogeokemi;AE217V;7.5;x
False;Världens eko- om människans roll på en globaliserad planet;MJ1503;7.5;x
False; Öst- och centraleuropa - Vår framtida marknad;AE1703;6.0;x
False; Öst- och centraleuropa - Vår framtida marknad;AE2703;6.0;x
False;Energi- och inomhusklimatmodellering i byggnader;AF2510;7.5;x
False;Examensarbete inom installations- och energisystem, avancerad nivå;AF253X;30.0;Exam
False;Examensarbete inom installations- och energisystem, grundnivå;AF152X;15.0;Exam
False;Examensarbete inom installationsteknik, avancerad nivå;AF252X;30.0;Exam
False;AF2507;AF2507;7.5;x
False;Ind.litteraturkurs i ämnet Installationsteknik;1D5309;7.5;Mcs exam
False;Industriventilation;AF2505;7.5;x
False;Inomhusklimat- och energimodellering för högpresterande byggnader, projektkurs;AF2512;7.5;COURSE_AF1402 COURSE_AF1002 COURSE_AF2508
False;Inomhusklimat- och energimodellering för högpresterande byggnader, projektkurs;AF251U;7.5;COURSE_AF1402 COURSE_AF1002 COURSE_AF2508
False;Inomhusklimat - kundnöjdhet och byggnadsprestanda;AF2509;7.5;Bcs exam
True;Inomhusklimat och skyddsventilation;AF2503;7.5;COURSE_HS1013
False;Installationsteknik och -system;AF2508;7.5;x
False;Installationsteknik, fortsättningskurs;AF2502;7.5;COURSE_AF1501 120 hp
False;Installationsteknik, grundkurs;AF1501;7.5;COURSE_AF1004
False;Installationsteknik, simuleringar;AF2504;7.5;COURSE_AF1501
False;Installationstekniska system, tillämpad kurs;AF2511;7.5;COURSE_AF2508
False;Klimatteknik, grunder;1D5303;7.5;Mcs exam
False;Klimatteknik, komponenter;1D5306;7.5;Mcs exam
False;Klimatteknik, system;1D5304;7.5;Mcs exam
False;Klimatteknik, tillämpningar;1D5307;7.5;Mcs exam
False;Modellering och simulering;1D5314;7.5;Mcs exam
False;1D5998;1D5998;7.5;COURSE_HS1013
False;Projektarbete i installationsteknik;AF2506;7.5;x
False;Strömningslära;1D5301;7.5;Mcs exam
False;Termodynamik för samhällsbyggnad;AF1503;3.0;COURSE_SH1010 COURSE_SG1107
False;Ventilation i industriella byggnader;AF212V;7.5;x
False;Värmeöverföring;1D5302;7.5;Mcs exam
False;Bergmekanik;AF2602;7.5;x
True;Bergmekanik och bergteknik;AF2607;7.5;COURSE_AF1601
False;Bergteknik och tunnlar;AF2610;7.5;x
True;Dimensionering av konstruktioner i jord och berg;AF217V;7.5;x
True;Doktorandkurs i Bergmekanik;1B5423;7.5;x
True;Doktorandkurs i Geostatistik;1B5425;7.5;x
False;Doktorandkurs i Geoteknik;1B5422;7.5;x
True;Doktorandkurs i tillämpning av FEM;1B5426;7.5;x
False;Examensarbete inom jord- och bergmekanik, avancerad nivå;AF262X;30.0;Exam
False;Examensarbete inom jord- och bergmekanik, avancerad nivå;AF263X;30.0;Exam
False;Examensarbete inom jord- och bergmekanik, grundnivå;AF162X;15.0;Exam
False;Geoteknik med grundläggning;AF1601;7.5;Basic
False;Grundläggningsteknik och geokonstruktioner;AF2609;7.5;x
False;Grundläggningsteknik och geokonstruktioner;AF269U;7.5;Basic
False;Informationsbaserad design för konstruktioner i jord och berg;AF3603;7.5;Mcs exam
False;Jordmekanik;AF3604;7.5;Mcs exam
False;Jordmekanik, avancerad kurs;AF2611;7.5;x
True;Litteraturkurs - Vibrations of Soils and Foundations;AF3601;6.0;x
True;Litteraturkurs, Soil Mechanics;1B5421;6.0;x
True;Litteraturkurs, Underground Excavation in Rock;1B5428;6.0;x
False;Projekt i jord- och bergmekanik (kort kurs);AF3606;1.5;Prof
False;Projektarbete inom jord- och bergmekanik;AF2604;9.0;x
False;Projektarbete inom jord- och bergmekanik;AF2605;12.0;x
False;Projektarbete inom jord- och bergmekanik;AF2606;15.0;x
False;Samverkan byggnad - undergrund;AF2603;7.5;x
False;Teoretisk bergmekanik;AF3602;7.5;Mcs exam
False;Tunnel Engineering;AF2608;6.0;120 hp
False;Underjordisk schaktning i berg;AF3605;7.5;Mcs exam
True;Dagsljus;6H4013;9.0;x
True;Dagsljus och planeringsmetoder;6H3774;15.0;x
True;Dagsljus och planeringsmetoder;6H4034;15.0;x
True;Dagsljus och planeringsmetoder;HS104V;15.0;x
True;Dagsljus och planeringsmetoder;HS2004;15.0;x
False;Dagsljus och planeringsmetoder;HS2011;12.0;x
True;Designprocessen för ljussättning;6H4014;6.0;x
True;Examensarbete inom ljusdesign för magisterexamen;6H3795;15.0;x
False;Examensarbete inom Ljusdesign och hälsa, avancerad nivå;HS202X;30.0;x
False;Examensarbete inom ljusdesign, avancerad nivå;AF270X;15.0;Exam
False;Examensarbete inom ljusdesign, avancerad nivå;HS200X;15.0;x
True;Lighting Design - Winter Landscape and Buildings;HS201V;15.0;x
True;Lighting Design of Heritage Buildings and Environments;HS202V;12.0;Basic
True;Ljus och akustik - Se och hör;6H3209;7.5;x
True;Ljus och design;6A4030;30.0;x
True;Ljus och design;6H3733;7.5;x
True;Ljus och människa;HS2005;7.5;Bcs exam
False;Ljus och människa;HS2007;9.0;Bcs exam
True;Ljus och produkt;6H3770;7.5;x
True;Ljus och produkt;6H4001;7.5;x
True;Ljus och produkt;HS100V;7.5;x
True;Ljus och produkt;HS2000;7.5;Bcs exam
False;Ljus och rum-inomhusbelysning;HS2009;15.0;Bcs exam
False;Ljus och rum-utomhusbelysning;HS2008;12.0;Bcs exam
True;Ljus och rum 1, utomhusbelysning;6H3771;7.5;x
True;Ljus och rum 1, utomhusbelysning;6H4002;7.5;x
True;Ljus och rum 1, utomhusbelysning;HS101V;7.5;x
True;Ljus och rum 1, utomhusbelysning;HS2001;7.5;x
True;Ljus och rum 2, inomhusbelysning;6H3772;7.5;x
True;Ljus och rum 2, inomhusbelysning;6H4003;7.5;x
True;Ljus och rum 2, inomhusbelysning;HS102V;7.5;x
True;Ljus och rum 2, inomhusbelysning;HS2002;7.5;x
True;Ljus och teori;6H3773;7.5;x
True;Ljus och teori;6H4004;7.5;x
True;Ljus och teori;HS103V;7.5;x
True;Ljus och teori;HS2003;7.5;x
False;Ljus och teori;HS2010;9.0;Bcs exam
False;Ljus, akustik och design;HS1027;7.5;3 års
True;Ljusarmaturdesign;6H4033;15.0;Basic
True;Ljusarmaturdesign;HS105V;15.0;Bcs exam
False;Ljusarmaturdesign;HS2006;15.0;Bcs exam
False;HS2012;HS2012;12.0;x
True;Ljussättning och planering;6H2212;7.5;x
True;Ljussättning och planering;HS1011;7.5;x
False;HS2013;HS2013;6.0;x
False;Byggandets information och logistik;AI2805;7.5;Mcs
False;Byggandets IT: forskning och reflektion;AI3204;7.5;Prof
False;Byggprojektledning;AI1801;7.5;120 hp
False;Examensarbete inom byggprojektledning, avancerad nivå;AI280X;30.0;Exam
False;Examensarbete inom Byggprojektledning, avancerad nivå;AI281X;30.0;x
False;Ledarskap;AI3203;7.5;Prof
False;Ledning av byggprojekt;AI2809;7.5;Mcs
False;Ledning av kunskapsföretag;AI2806;7.5;Mcs
False;Litteraturkurs i Projektkommunikation 1;AI3201;7.5;Prof
False;Litteraturkurs i Projektkommunikation 2;AI3202;7.5;Prof
False;Projekt för byggprojektledare;AI2807;7.5;COURSE_AI2801 Bcs exam
False;Projekterings- och produktionsledning;AI2804;7.5;COURSE_AI2801 COURSE_AI2803 Bcs exam
False;Projektkommunikation;AI2801;7.5;Mcs
False;Projektkommunikation;AI2810;7.5;Mcs
False;Projektkommunikation: forskning och reflektion;AI3205;7.5;Prof
False;Projektledning och BIM inom samhällsbyggandet;AI1802;7.5;COURSE_AI1527
False;Projektutveckling och arkitektoniska koncept;AI2808;7.5;COURSE_AI2810 Bcs exam
False;A Geo IT Project;AG2424;15.0;x
False;Aktörs-nätverksteori som forskningsmetodik i kulturgeografi och planeringsforskning;AG3003;7.5;x
False;Algoritmer och beräkningsmetoder inom GIS;AG3102;7.5;Mcs exam
False;Applied Analysis and International Planning;AG2119;7.5;Bcs
False;Avancerad fjärranalys;AG2416;7.5;Basic
False;Avancerad transportmodellering;AH2304;7.5;Bcs exam
False;Avancerad urbanism studio- stadens urbana rum;AG2187;6.0;COURSE_AG2186 3 års
False;Avancerad webbpublicering av kartor;AG1313;7.5;Basic
False;Avancerade transportmodeller;AH2204;7.5;x
False;Avancerade transportmodeller;AH221V;7.5;x
False;Beslutsteori och Beslutsanalys;AG3006;7.5;x
False;City Networks in Regional Contexts;AG2116;7.5;x
False;Compositions in Urban Design;AG2131;7.5;x
False;Contemporary Trends in Urban Planning and Design;AG2115;15.0;120 hp
False;Det förflutna i framtidens stad;AG1105;7.5;COURSE_AG1104
False;Digital bildbehandling och tillämpningar;AG2413;7.5;COURSE_AG1321
False;Digital fotogrammetri;AG2423;7.5;x
False;Ekonomisk geografi;AG1102;7.5;COURSE_SF1906
False;Etnografiska studier av rum och plats;AG3171;3.0;Prof
False;Ett GIS-projekt;AG2421;7.5;COURSE_AG1323 COURSE_AG2412 COURSE_AG2414
False;Europeisk rumslig planering: urban utveckling i Stockholm;AG2164;5.0;Bcs exam
False;Europeiska planeringssystem;AG2161;7.5;60 hp
False;Examensarbete inom geoinformatik, avancerad nivå;AG242X;30.0;Basic
False;Examensarbete inom geoinformatik, avancerad nivå;AG243X;30.0;Exam
False;Examensarbete inom regional planering, avancerad nivå;AG210X;30.0;Exam
False;Examensarbete inom samhällsbyggnad, grundnivå;AG110X;15.0;Exam
False;Examensarbete inom samhällsbyggnad, grundnivå;AG111X;15.0;Exam
False;Examensarbete inom samhällsbyggnad, grundnivå;AG132X;15.0;Exam
False;Examensarbete inom samhällsbyggnad, grundnivå;AG134X;15.0;Exam
False;Examensarbete inom systemanalys och ekonomi, avancerad nivå;AH221X;30.0;Exam
False;Examensarbete inom systemanalys och ekonomi, avancerad nivå;AH222X;30.0;x
False;Examensarbete inom transport- och lokaliseringsanalys, avancerad nivå;AH220X;30.0;Exam
False;Examensarbete inom urban och regional planering, avancerad nivå;AG211X;30.0;Exam
False;Examensarbete inom urban och regional planering, avancerad nivå;AG212X;30.0;x
False;Examensarbete inom urbana studier, avancerad nivå;AG218X;15.0;Exam
False;Fastighetsinformationsteknik;AG1421;7.5;Basic
False;Fjärranalysteknik;AG1321;7.5;COURSE_AG1311
False;Forskningsmetodik i transportvetenskap, del 1;AH3463;4.0;Dr
False;AH3464;AH3464;3.5;COURSE_AH3463
False;Fotogrammetri;AG1322;9.0;COURSE_AH1811
False;Fotogrammetri och fjärranalys;AG1324;9.0;Basic
False;Funktioner och interaktioner i den hållbara staden;AG1132;7.5;Mcs exam
False;Funktioner och interaktioner i den hållbara staden - energi och miljö;AG1136;9.0;Mcs exam
False;Geografiska informationssystem i transportanalys;AH2306;7.5;x
False;Geovisualisation;AG2412;7.5;Basic
False;Geovisualisering;AG2429;6.0;Basic
False;GIS Architecture and Algorithms;AG2411;7.5;Basic
False;GIS för samhällsbyggnad;AG1323;7.5;Basic
False;GIS och mätningsteknik;AG1314;7.5;Basic
False;Grafiska informationssystem;AG1311;7.5;Basic
False;Grundkurs i svenskt kyrkobyggande, med inriktning på nutida underhåll /Uppdragsutbildning/;AG123U;3.0;x
False;Handelsplanering I;AG1116;7.5;Basic
False;Historier och samtida teorier om urbana formen - Grunderna i urbanismen;AG2182;6.0;3 års
False;Högre seminarier om studier av offentliga platser och urbana rum;AG2185;3.0;3 års
False;Individuell läskurs i urbana och regionala studier;AG3167;7.5;x
False;Individuell läskurs i urbana och regionala studier;AG3169;15.0;x
False;Internationell placemaking studio- att tänka om det offentliga rummet;AG2188;6.0;COURSE_AG2187 3 års
False;Introduktion i samhällsplanering;AG1133;3.0;Basic
False;Introduktion till webbpublicering av kartor;AG1312;7.5;Basic
False;Kvalificerad processledarutbildning/uppdragsutbildning;AG227U;15.0;x
False;Kvalitet i arkitektur och stadsbyggnad;AG225V;20.0;Basic
False;Kvalitetsfrågor i stadsbyggnad;AG226V;10.0;x
False;Mass Valuation with GIS;AG2420;7.5;COURSE_AI2101
False;Mobile GIS;AG2426;7.5;COURSE_AG2411
False;Modellering av individers val samt marknadsanalys;AH2314;7.5;x
False;Nordiska studio- att skapa urbana offentliga platser;AG2186;7.5;3 års
False;Novel Planning Concepts and Methodologies;AG2163;15.0;x
False;Nutida trender i stadsplanering och stadsutformning I;AG2124;7.5;Bcs exam
False;Nutida urban teori, avancerad kurs;AG2134;7.5;180 hp
False;Ny urbansociologi och miljöpsykologi för stadsutformning;AG2184;6.0;COURSE_AG2182 3 års
False;Nätverksanalys;AG3103;7.5;Mcs exam
False;Optimeringsmodeller i transport- och lokaliseringsanalys;AH2201;7.5;x
False;Perspektiv på platsmarknadsföring /uppdragsutbildning/;AG124U;9.0;x
False;Perspektiv på platsmarknadsföring I /Uppdragsutbildning/;AG121U;7.5;x
False;Perspektiv på platsmarknadsföring II /Uppdragsutbildning/;AG122U;7.5;x
False;Planering och styrning av urban och regional utveckling;AG1137;7.5;Mcs exam
False;Planeringens aktörer och processer;AG1138;7.5;x
False;Planeringsteori;AG3164;7.5;Prof
False;Planeringsteori, grundkurs;AG1104;7.5;Basic
False;Planning for Regional Development;AG2174;15.0;x
True;Planning for Sustainable Urban Development;AG3162;7.5;4 års
False;Planning Theory, Advanced Course;AG2109;7.5;3 års
False;Political Economy for Environmental Planners;AG2142;7.5;Bcs exam
False;Process in Urban Planning;AG2111;7.5;x
False;Project Sustainable Infrastructure;AG2145;15.0;COURSE_AG2142 COURSE_AG2143 COURSE_AG2141 COURSE_AG2147 3 års
False;Projekt hållbar stadsplanering - strategier för urban och regional utveckling;AG2129;15.0;COURSE_AG2805 COURSE_AG2116 COURSE_AG2128 COURSE_AG2127
False;Projekt Stadsplanering;AG2110;15.0;x
False;Projektarbete i spelteori;AH2207;7.5;x
False;Projektarbete i transport- och lokaliseringsanalys;AH2203;7.5;3 års
False;Regional Planning Project;AG2117;7.5;COURSE_AG2116
False;Research Methodology and Scientific Writing for Architects and Planners;AG2118;3.0;COURSE_AK2030
False;Rumslig analys;AG2414;7.5;Basic
False;Rumslig informationsutvinning;AG3104;7.5;x
False;Rumslig och tranportekonomi;AH2305;7.5;x
False;Rumsliga databaser;AG2425;7.5;COURSE_AG2429 COURSE_AG2412
False;Samhällsbyggnadsprocessen - samhällsplanering;AG1113;3.0;x
False;Samhällsekonomi och transporter;AH3461;7.5;x
False;Samordnad stadsutveckling;AG2166;3.0;x
False;Samtida planeringsteori;AG3166;3.0;Prof
False;Seminariedeltagande i avancerad fjärranalys;AG3100;7.5;COURSE_AG1321
False;Seminariedeltagande i avancerad GIScience;AG3101;7.5;Mcs exam
False;Seminarier i planering och beslutsanalys;AG3168;7.5;Prof
False;Simuleringsmetoder i ekonometri;AH3456;7.5;x
False;Självreflexiv samhällsvetenskaplig metodologi för studiet av komplexa fenomen;AG3165;3.0;Prof
False;Social and Cultural Issues in Planning;AG2120;7.5;Bcs
False;Spatial Planning with GIS;AG2422;7.5;Bcs
False;Spelteori;AH2205;7.5;x
False;Staden som ett kollektivt minne i ständig utveckling;AG2169;5.0;Basic
False;Stads- och trafikplanering, fortsättningskurs;AG1103;7.5;Basic
False;Stads- och trafikplanering, metoder och tillämpningar;AH1023;7.5;Basic
False;Stadsbyggandets praktiska och diskursiva grunder;AG2125;7.5;Bcs exam
False;Stadsutveckling och planering;AG2128;7.5;150 hp
False;Stockholm Urban Lab I;AG2123;7.5;3 års
False;Studier av det offentliga livet och verktyg för stadsanalys;AG2183;3.0;3 års
False;Större projektarbete i transport- och lokaliseringsanalys;AH2206;15.0;Exam
